age,agepvar,cabin,companions,embarked,fare,farerank,member,name,parch,pclass,pvar,sex,sexage,sibsp,status,survived,train
24.0,24.0,3,0.0,1,0.88543403516438024,0.1745230078563412,1.0,620,0,1,1,-1,-24.0,0,0.82547699214365877,1.0,1
25.0,17.677669529663685,1,0.69314718055994529,1,0.70836894873554135,0.10213243546576879,2.0,6300,0,1,2,1,25.0,1,0.89786756453423122,1.0,1
18.0,12.727922061357855,5.0,0.69314718055994529,2,0.80693167701863344,0.1442199775533109,2.0,20048,0,3,2,1,18.0,1,2.8557800224466892,0.0,1
19.0,19.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,1024,0,3,1,1,19.0,0,2.5224466891133557,0.0,1
22.0,22.0,3.0,0.0,1,1.7329630609186282,0.71661054994388329,1.0,15548,0,1,1,1,22.0,0,0.28338945005611671,0.0,1
3.0,1.3416407864998738,5.0,1.6094379124341003,2,2.6180124223602483,0.86924803591470257,3.0,13500,1,3,5,-1,-3.0,3,2.1307519640852974,0.0,1
29.0,20.506096654409877,3.0,0.69314718055994529,1,1.0498820060127743,0.56060606060606055,2.0,10924,0,1,2,-1,-29.0,1,0.43939393939393945,1.0,1
22.0,22.0,5.0,0.0,2,0.90062111801242228,0.18630751964085299,1.0,9900,0,3,1,-1,-22.0,0,2.8136924803591472,1.0,1
27.0,15.588457268119896,4,1.0986122886681098,1,2.7022986787484333,0.87205387205387208,4.0,20048,2,1,3,1,27.0,0,0.12794612794612792,0.0,1
20.0,20.0,5.0,0.0,1,0.5081815648825958,0.070707070707070704,1.0,1024,0,3,1,1,20.0,0,2.9292929292929295,0.0,1
19.0,19.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,6020,0,3,1,1,19.0,0,2.6930415263748597,0.0,1
42.0,42.0,3.0,0.0,1,2.9070473138640063,0.89169472502805835,1.0,1148,0,1,1,-1,-42.0,0,0.10830527497194165,1.0,1
1.0,0.57735026918962584,5.0,1.0986122886681098,1,1.9936801844018337,0.79741863075196406,4.0,11700,2,3,3,-1,-1.0,0,2.202581369248036,1.0,1
32.0,32.0,5.0,0.0,2,0.98447204968944091,0.39450056116722781,1.0,17348,0,3,1,1,32.0,0,2.6054994388327724,0.0,1
35.0,24.748737341529161,3.0,0.69314718055994529,2,0.98945469629449212,0.41077441077441079,2.0,6734,0,1,2,-1,-35.0,1,0.58922558922558921,1.0,1
30.0,30.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,13841,0,3,1,1,30.0,0,2.6352413019079686,0.0,1
18.0,18.0,4.0,0.0,2,5.4444444444444446,0.97194163860830529,1.0,2700,0,2,1,1,18.0,0,1.0280583613916947,0.0,1
1.0,0.35355339059327373,5.0,2.0794415416798357,2,5.8260869565217384,0.97811447811447816,4.0,5834,2,3,8,1,1.0,5,2.0218855218855216,0.0,1
36.0,36.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,1520,0,2,1,-1,-36.0,0,1.7255892255892256,1.0,1
30.0,30.0,5.0,0.0,3,0.99731612903225797,0.41638608305274971,1.0,16200,0,3,1,1,30.0,0,2.5836139169472503,0.0,1
17.0,17.0,4.0,0.0,1,0.5,0.046015712682379348,1.0,10024,0,2,1,-1,-17.0,0,1.9539842873176207,1.0,1
36.0,18.0,3,1.3862943611198906,2,2.2833569914488279,0.83782267115600451,4.0,1800,2,1,4,1,36.0,1,0.16217732884399549,1.0,1
21.0,21.0,5.0,0.0,2,0.96842236024844708,0.31930415263748596,1.0,8100,0,3,1,1,21.0,0,2.680695847362514,1.0,1
28.0,16.165807537309522,5.0,1.0986122886681098,2,0.98447204968944091,0.39450056116722781,2.0,6020,0,3,3,1,28.0,2,2.6054994388327724,0.0,1
23.0,16.263455967290593,2,0.69314718055994529,1,1.4472949543036822,0.66554433221099885,2.0,11824,0,1,2,-1,-23.0,1,0.33445566778900115,1.0,1
24.0,13.856406460551019,5,1.0986122886681098,2,2.0745341614906829,0.82435465768799099,4.0,16200,2,3,3,-1,-24.0,0,2.1756453423120092,1.0,1
22.0,22.0,5.0,0.0,2,0.96842236024844708,0.31930415263748596,1.0,8534,0,3,1,1,22.0,0,2.680695847362514,0.0,1
31.0,31.0,5.0,0.0,2,0.97567701863354028,0.33221099887766553,1.0,12941,0,3,1,-1,-31.0,0,2.6677890011223346,0.0,1
46.0,46.0,4.0,0.0,2,1.9259259259259258,0.75982042648709314,1.0,10862,0,2,1,1,46.0,0,1.2401795735129069,0.0,1
23.0,23.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,13500,0,2,1,1,23.0,0,1.8748597081930416,0.0,1
28.0,28.0,4.0,0.0,2,0.93703703703703711,0.2334455667789001,1.0,17627,0,2,1,-1,-28.0,0,1.7665544332210998,1.0,1
39.0,39.0,5.0,0.0,2,0.98447204968944091,0.39450056116722781,1.0,11948,0,3,1,1,39.0,0,2.6054994388327724,1.0,1
26.0,26.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,93,0,3,1,1,26.0,0,2.5224466891133557,0.0,1
21.0,14.849242404917497,5.0,0.69314718055994529,2,1.2204968944099377,0.62794612794612792,2.0,8720,0,3,2,-1,-21.0,1,2.372053872053872,0.0,1
28.0,19.798989873223331,5.0,0.69314718055994529,2,1.9689440993788818,0.79180695847362514,2.0,6300,0,3,2,1,28.0,1,2.2081930415263749,0.0,1
20.0,20.0,5.0,0.0,2,1.076086956521739,0.57856341189674521,1.0,13127,0,3,1,-1,-20.0,0,2.4214365881032549,0.0,1
34.0,24.041630560342615,4.0,0.69314718055994529,2,1.5555555555555556,0.69191919191919193,2.0,5400,0,2,2,1,34.0,1,1.308080808080808,0.0,1
51.0,51.0,5.0,0.0,2,0.96273291925465831,0.24859708193041527,1.0,20048,0,3,1,1,51.0,0,2.7514029180695849,0.0,1
3.0,1.7320508075688774,4.0,1.0986122886681098,2,1.3888888888888888,0.65095398428731766,5.0,15548,1,2,3,1,3.0,1,1.3490460157126822,1.0,1
21.0,21.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,1148,0,3,1,1,21.0,0,2.6930415263748597,0.0,1
5.0,2.2360679774997898,5.0,1.6094379124341003,2,3.1635652173913038,0.9175084175084175,3.0,10024,1,3,5,-1,-5.0,3,2.0824915824915826,0.0,1
30.0,30.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,16293,0,3,1,1,30.0,0,2.6352413019079686,0.0,1
30.0,30.0,5.0,0.0,3,0.8849419354838709,0.16835016835016836,1.0,6300,0,3,1,1,30.0,0,2.8316498316498318,0.0,1
33.0,23.334523779156068,4,0.69314718055994529,3,1.0,0.47755331088664421,2.0,11048,0,1,2,-1,-33.0,1,0.52244668911335579,1.0,1
30.0,30.0,4.0,0.0,2,0.0,0.0089786756453423128,1.0,2420,0,2,1,1,30.0,0,1.9910213243546577,0.0,1
44.0,44.0,5.0,0.0,2,0.98447204968944091,0.39450056116722781,1.0,16820,0,3,1,1,44.0,0,2.6054994388327724,1.0,1
28.5,28.5,5.0,0.0,2,1.0,0.47755331088664421,1.0,10924,0,3,1,-1,-28.5,0,2.5224466891133557,0.0,1
34.0,19.629909152447276,4.0,1.0986122886681098,2,2.4074074074074074,0.84287317620650959,5.0,3227,1,2,3,-1,-34.0,1,1.1571268237934904,1.0,1
18.0,10.392304845413264,4.0,1.0986122886681098,2,0.96296296296296291,0.27441077441077444,4.0,16448,2,2,3,-1,-18.0,0,1.7255892255892256,1.0,1
30.0,30.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,10800,0,2,1,1,30.0,0,1.7255892255892256,0.0,1
10.0,5.7735026918962582,5.0,1.0986122886681098,2,2.9999999999999996,0.90347923681257014,4.0,18900,2,3,3,-1,-10.0,0,2.0965207631874296,0.0,1
30.0,30.0,5.0,0.0,1,1.0,0.47755331088664421,1.0,5617,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
21.0,21.0,5.0,0.0,3,0.99784516129032252,0.41919191919191917,1.0,2017,0,3,1,1,21.0,0,2.5808080808080809,0.0,1
29.0,29.0,5.0,0.0,2,0.97826086956521729,0.34006734006734007,1.0,22748,0,3,1,1,29.0,0,2.65993265993266,0.0,1
28.0,16.165807537309522,5.0,1.0986122886681098,2,1.7888198757763973,0.72222222222222221,5.0,2700,1,3,3,-1,-28.0,1,2.2777777777777777,0.0,1
18.0,10.392304845413264,5.0,1.0986122886681098,2,2.5108695652173907,0.85465768799102138,5.0,15734,1,3,3,1,18.0,1,2.1453423120089785,0.0,1
30.0,30.0,5.0,0.0,2,0.90062111801242228,0.18630751964085299,1.0,20048,0,3,1,1,30.0,0,2.8136924803591472,0.0,1
28.0,19.798989873223331,4.0,0.69314718055994529,2,1.9259259259259258,0.75982042648709314,2.0,2141,0,2,2,-1,-28.0,1,1.2401795735129069,1.0,1
19.0,19.0,4.0,0.0,2,1.9259259259259258,0.75982042648709314,1.0,13717,0,2,1,-1,-19.0,0,1.2401795735129069,1.0,1
30.0,30.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,4841,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
32.0,32.0,1,0.0,2,1.0,0.47755331088664421,1.0,13748,0,3,1,1,32.0,0,2.5224466891133557,1.0,1
28.0,28.0,4,0.0,2,0.50519273435805323,0.060044893378226709,1.0,1179,0,1,1,1,28.0,0,0.93995510662177328,1.0,1
29.0,20.506096654409877,5.0,0.69314718055994529,2,2.0,0.80920314253647585,2.0,17317,0,3,2,-1,-29.0,1,2.1907968574635239,1.0,1
42.0,29.698484809834994,4.0,0.69314718055994529,2,1.9259259259259258,0.75982042648709314,2.0,10334,0,2,2,-1,-42.0,1,1.2401795735129069,1.0,1
17.0,17.0,5.0,0.0,2,0.8850931677018633,0.17115600448933782,1.0,9000,0,3,1,1,17.0,0,2.8288439955106623,0.0,1
50.0,35.35533905932737,1,0.69314718055994529,2,1.0636637985165791,0.56734006734006737,2.0,16448,0,1,2,1,50.0,1,0.43265993265993263,0.0,1
14.0,7.0,3,1.3862943611198906,2,2.2833569914488279,0.83782267115600451,4.0,1800,2,1,4,-1,-14.0,1,0.16217732884399549,1.0,1
21.0,9.3914855054991158,5.0,1.6094379124341003,2,4.2701863354037259,0.9534231200897868,4.0,4934,2,3,5,-1,-21.0,2,2.0465768799102131,0.0,1
24.0,9.7979589711327133,4.0,1.791759469228055,2,1.3888888888888888,0.65095398428731766,4.0,15548,3,2,6,-1,-24.0,2,1.3490460157126822,1.0,1
64.0,26.127890589687237,4,1.791759469228055,2,5.0043574062586815,0.96689113355780021,4.0,4934,4,1,6,1,64.0,1,0.033108866442199791,0.0,1
31.0,31.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,9651,0,2,1,1,31.0,0,1.8748597081930416,0.0,1
45.0,25.98076211353316,4.0,1.0986122886681098,2,1.9444444444444444,0.78619528619528622,5.0,6300,1,2,3,-1,-45.0,1,1.2138047138047137,1.0,1
20.0,20.0,5.0,0.0,2,1.1801242236024843,0.6184062850729517,1.0,6300,0,3,1,1,20.0,0,2.3815937149270483,0.0,1
25.0,17.677669529663685,5.0,0.69314718055994529,2,0.96583850931677018,0.30695847362514028,2.0,13624,0,3,2,1,25.0,1,2.6930415263748597,0.0,1
28.0,28.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,15424,0,2,1,-1,-28.0,0,1.7255892255892256,1.0,1
30.0,30.0,5.0,0.0,2,1.0077639751552796,0.53198653198653201,1.0,8534,0,3,1,1,30.0,0,2.468013468013468,1.0,1
4.0,2.3094010767585034,3,1.0986122886681098,2,1.5575976801092966,0.69584736251402923,4.0,3134,2,1,3,1,4.0,0,0.30415263748597077,1.0,1
13.0,9.1923881554251174,4.0,0.69314718055994529,2,1.4444444444444444,0.66273849607182944,5.0,10924,1,2,2,-1,-13.0,0,1.3372615039281706,1.0,1
34.0,34.0,3.0,0.0,2,0.50519273435805323,0.060044893378226709,1.0,16324,0,1,1,1,34.0,0,0.93995510662177328,1.0,1
5.0,2.5,5.0,1.3862943611198906,1,2.439056207097444,0.84567901234567899,3.0,900,1,3,4,-1,-5.0,2,2.1543209876543212,1.0,1
52.0,52.0,4,0.0,2,0.58035323532657712,0.084736251402918072,1.0,13624,0,1,1,1,52.0,0,0.91526374859708193,1.0,1
36.0,18.0,4.0,1.3862943611198906,2,2.0555555555555554,0.82154882154882158,4.0,19924,2,2,4,1,36.0,1,1.1784511784511784,0.0,1
30.0,21.213203435596423,5.0,0.69314718055994529,2,2.4803354037267078,0.8524130190796857,2.0,6300,0,3,2,1,30.0,1,2.1475869809203143,0.0,1
30.0,30.0,4,0.0,1,0.35455691884287954,0.024691358024691357,1.0,4934,0,1,1,1,30.0,0,0.97530864197530864,0.0,1
49.0,34.648232278140824,4,0.69314718055994529,1,1.1384688507372869,0.59876543209876543,2.0,5834,0,1,2,1,49.0,1,0.40123456790123457,1.0,1
30.0,30.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,13624,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
29.0,29.0,5.0,0.0,1,1.0,0.47755331088664421,1.0,8100,0,3,1,1,29.0,0,2.5224466891133557,1.0,1
65.0,65.0,1,0.0,2,0.50519273435805323,0.060044893378226709,1.0,11048,0,1,1,1,65.0,0,0.93995510662177328,0.0,1
29.0,20.506096654409877,2,0.69314718055994529,2,0.9868383497417903,0.40572390572390571,2.0,9124,0,1,2,-1,-29.0,1,0.59427609427609429,1.0,1
50.0,50.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,17534,0,2,1,-1,-50.0,0,1.8748597081930416,1.0,1
30.0,30.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,13375,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
48.0,48.0,1,0.0,2,0.50519273435805323,0.060044893378226709,1.0,403,0,1,1,1,48.0,0,0.93995510662177328,1.0,1
34.0,34.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,11234,0,3,1,1,34.0,0,2.5224466891133557,0.0,1
47.0,47.0,1,0.0,2,0.73257703475649893,0.10549943883277217,1.0,5524,0,1,1,1,47.0,0,0.89450056116722787,0.0,1
48.0,48.0,4.0,0.0,2,0.96296296296296291,0.27441077441077444,1.0,11048,0,2,1,1,48.0,0,1.7255892255892256,0.0,1
30.0,30.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,10800,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
38.0,38.0,5.0,0.0,2,0.87577639751552783,0.16161616161616163,1.0,5834,0,3,1,1,38.0,0,2.8383838383838382,0.0,1
30.0,30.0,4.0,0.0,2,0.0,0.0089786756453423128,1.0,1800,0,2,1,1,30.0,0,1.9910213243546577,0.0,1
56.0,56.0,3.0,0.0,2,0.50519273435805323,0.060044893378226709,1.0,16572,0,1,1,1,56.0,0,0.93995510662177328,0.0,1
30.0,30.0,5.0,0.0,3,0.99677419354838703,0.41526374859708193,1.0,16262,0,3,1,1,30.0,0,2.584736251402918,0.0,1
0.75,0.375,5.0,1.3862943611198906,1,2.439056207097444,0.84567901234567899,3.0,900,1,3,4,-1,-0.75,2,2.1543209876543212,1.0,1
30.0,30.0,5.0,0.0,2,0.90062111801242228,0.18630751964085299,1.0,9124,0,3,1,1,30.0,0,2.8136924803591472,0.0,1
38.0,38.0,5.0,0.0,2,1.076086956521739,0.57856341189674521,1.0,1800,0,3,1,1,38.0,0,2.4214365881032549,0.0,1
33.0,16.5,4.0,1.3862943611198906,2,2.0555555555555554,0.82154882154882158,4.0,19924,2,2,4,-1,-33.0,1,1.1784511784511784,1.0,1
23.0,23.0,2,0.0,1,0.57465416666666669,0.079685746352413017,1.0,8224,0,2,1,-1,-23.0,0,1.920314253647587,1.0,1
22.0,22.0,5.0,0.0,2,1.2220496894409938,0.62962962962962965,1.0,16789,0,3,1,-1,-22.0,0,2.3703703703703702,0.0,1
30.0,30.0,3,0.0,2,0.98945469629449212,0.41077441077441079,1.0,2141,0,1,1,1,30.0,0,0.58922558922558921,0.0,1
34.0,24.041630560342615,4.0,0.69314718055994529,2,1.5555555555555556,0.69191919191919193,2.0,15424,0,2,2,1,34.0,1,1.308080808080808,0.0,1
29.0,20.506096654409877,5.0,0.69314718055994529,2,0.87525465838509309,0.15712682379349047,2.0,1427,0,3,2,1,29.0,1,2.8428731762065094,0.0,1
22.0,22.0,5.0,0.0,2,0.93426086956521737,0.23232323232323232,1.0,9000,0,3,1,1,22.0,0,2.7676767676767677,0.0,1
2.0,1.4142135623730949,5.0,0.69314718055994529,2,1.5263975155279501,0.68125701459034793,5.0,6548,1,3,2,-1,-2.0,0,2.318742985409652,1.0,1
9.0,3.1819805153394638,5.0,2.0794415416798357,2,5.8260869565217384,0.97811447811447816,4.0,5834,2,3,8,1,9.0,5,2.0218855218855216,0.0,1
30.0,30.0,4.0,0.0,2,0.0,0.0089786756453423128,1.0,5027,0,2,1,1,30.0,0,1.9910213243546577,0.0,1
50.0,50.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,15734,0,3,1,1,50.0,0,2.5224466891133557,0.0,1
63.0,63.0,5.0,0.0,2,1.1909937888198756,0.62570145903479235,1.0,17720,0,3,1,-1,-63.0,0,2.3742985409652078,1.0,1
25.0,17.677669529663685,3,0.69314718055994529,1,1.1637030818981764,0.6077441077441077,2.0,1148,0,1,2,1,25.0,1,0.3922558922558923,1.0,1
5.0,2.2360679774997898,5.0,1.6094379124341003,2,3.1635652173913038,0.9175084175084175,3.0,10024,1,3,5,-1,-5.0,3,2.0824915824915826,0.0,1
35.0,24.748737341529161,4,0.69314718055994529,2,1.712517743586621,0.7087542087542088,2.0,6734,0,1,2,-1,-35.0,1,0.2912457912457912,1.0,1
58.0,58.0,3,0.0,1,0.37947172935616297,0.028058361391694726,1.0,9124,0,1,1,1,58.0,0,0.97194163860830529,0.0,1
30.0,30.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,16634,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
9.0,5.196152422706632,5.0,1.0986122886681098,2,1.9751552795031055,0.7951739618406285,5.0,2234,1,3,3,1,9.0,1,2.2048260381593714,1.0,1
30.0,21.213203435596423,5.0,0.69314718055994529,2,2.4803354037267078,0.8524130190796857,2.0,6300,0,3,2,1,30.0,1,2.1475869809203143,0.0,1
21.0,21.0,5.0,0.0,2,0.90062111801242228,0.18630751964085299,1.0,20048,0,3,1,1,21.0,0,2.8136924803591472,0.0,1
55.0,55.0,4,0.0,2,0.58035323532657712,0.084736251402918072,1.0,11234,0,1,1,1,55.0,0,0.91526374859708193,0.0,1
71.0,71.0,3.0,0.0,1,0.63250654492906944,0.093714927048260385,1.0,527,0,1,1,1,71.0,0,0.90628507295173966,0.0,1
21.0,21.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,16789,0,3,1,1,21.0,0,2.5224466891133557,0.0,1
30.0,30.0,5.0,0.0,1,1.8311380734061145,0.73849607182940513,1.0,22034,0,3,1,1,30.0,0,2.2615039281705949,0.0,1
54.0,38.183766184073562,2,0.69314718055994529,1,1.0,0.47755331088664421,2.0,4220,0,1,2,-1,-54.0,1,0.52244668911335579,1.0,1
30.0,30.0,5.0,0.0,2,1.8757763975155277,0.74298540965207627,1.0,16417,0,3,1,1,30.0,0,2.2570145903479237,0.0,1
25.0,12.5,4,1.3862943611198906,2,2.8836896004505825,0.88271604938271608,4.0,341,2,1,4,-1,-25.0,1,0.11728395061728392,0.0,1
24.0,24.0,5.0,0.0,2,0.96842236024844708,0.31930415263748596,1.0,16851,0,3,1,1,24.0,0,2.680695847362514,0.0,1
17.0,17.0,5.0,0.0,2,1.076086956521739,0.57856341189674521,1.0,1800,0,3,1,1,17.0,0,2.4214365881032549,0.0,1
21.0,21.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,1800,0,3,1,-1,-21.0,0,2.5224466891133557,0.0,1
28.5,28.5,5.0,0.0,3,0.98441290322580643,0.38383838383838381,1.0,13375,0,3,1,-1,-28.5,0,2.6161616161616164,0.0,1
37.0,37.0,5.0,0.0,2,1.1909937888198756,0.62570145903479235,1.0,9900,0,3,1,-1,-37.0,0,2.3742985409652078,0.0,1
16.0,16.0,3,0.0,2,1.6459198313360301,0.70033670033670037,1.0,10800,0,1,1,-1,-16.0,0,0.29966329966329963,1.0,1
18.0,12.727922061357855,4,0.69314718055994529,1,1.3913963409725976,0.65375982042648706,2.0,13624,0,1,2,1,18.0,1,0.34624017957351294,0.0,1
33.0,19.05255888325765,4.0,1.0986122886681098,2,1.9259259259259258,0.75982042648709314,4.0,15020,2,2,3,-1,-33.0,0,1.2401795735129069,1.0,1
30.0,30.0,3.0,0.0,2,0.50519273435805323,0.060044893378226709,1.0,1427,0,1,1,1,30.0,0,0.93995510662177328,1.0,1
28.0,28.0,5.0,0.0,2,2.7981366459627326,0.877665544332211,1.0,12941,0,3,1,1,28.0,0,2.1223344556677892,0.0,1
26.0,26.0,5.0,0.0,2,7.0181118012422354,0.98877665544332216,1.0,9900,0,3,1,1,26.0,0,2.0112233445566776,1.0,1
29.0,29.0,5.0,0.0,3,1.0,0.47755331088664421,1.0,2700,0,3,1,1,29.0,0,2.5224466891133557,1.0,1
30.0,30.0,5.0,0.0,2,1.0,0.47755331088664421,1.0,19924,0,3,1,1,30.0,0,2.5224466891133557,0.0,1
36.0,36.0,1,0.0,2,0.50019789093925893,0.049382716049382713,1.0,10862,0,1,1,1,36.0,0,0.95061728395061729,1.0,1
54.0,38.183766184073562,3.0,0.69314718055994529,1,0.75894345871232594,0.10998877665544332,2.0,15734,0,1,2,-1,-54.0,1,0.89001122334455673,1.0,1
24.0,24.0,5.0,0.0,2,0.9311552795031055,0.23007856341189675,1.0,2234,0,3,1,1,24.0,0,2.7699214365881031,0.0,1
47.0,47.0,2,0.0,2,0.64734692945568573,0.096520763187429859,1.0,19800,0,1,1,1,47.0,0,0.90347923681257014,0.0,1
34.0,34.0,5,0.0,2,0.77777777777777779,0.12514029180695849,1.0,10024,0,2,1,-1,-34.0,0,1.8748597081930416,1.0,1
30.0,30.0,5.0,0.0,3,3.1161290322580641,0.90909090909090906,1.0,16044,0,3,1,1,30.0,0,2.0909090909090908,0.0,1
36.0,25.45584412271571,4.0,0.69314718055994529,2,1.9259259259259258,0.75982042648709314,2.0,403,0,2,2,-1,-36.0,1,1.2401795735129069,1.0,1
32.0,32.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,13500,0,3,1,1,32.0,0,2.6352413019079686,0.0,1
30.0,30.0,3,0.0,2,1.7791156558372119,0.71997755331088664,1.0,13624,0,1,1,-1,-30.0,0,0.28002244668911336,1.0,1
22.0,22.0,5.0,0.0,2,0.98084472049689442,0.36475869809203143,1.0,19334,0,3,1,1,22.0,0,2.6352413019079686,0.0,1
30.0,30.0,5.0,0.0,1,0.91504344081663658,0.20370370370370369,1.0,9900,0,3,1,1,30.0,0,2.7962962962962963,0.0,1
44.0,31.11269837220809,3,0.69314718055994529,1,0.74079014446757052,0.10718294051627385,5.0,6548,1,1,2,-1,-44.0,0,0.89281705948372614,1.0,1
30.0,30.0,5.0,0.0,1,0.91557536918361648,0.21885521885521886,1.0,9000,0,3,1,1,30.0,0,2.7811447811447811,0.0,1
40.5,40.5,5.0,0.0,3,1.0,0.47755331088664421,1.0,4500,0,3,1,1,40.5,0,2.5224466891133557,0.0,1
50.0,50.0,4.0,0.0,2,0.77777777777777779,0.12514029180695849,1.0,15548,0,2,1,-1,-50.0,0,1.8748597081930416,1.0,1
30.0,30.0,4,0.0,2,4.2200090573160658,0.95061728395061729,1.0,4500,0,1,1,1,30.0,0,0.049382716049382713,0.0,1
39.0,39.0,5.0,0.0,2,0.98447204968944091,0.39450056116722781,1.0,16200,0,3,1,1,39.0,0,2.6054994388327724,0.0,1
23.0,11.5,4.0,1.3862943611198906,2,0.85185185185185186,0.14983164983164984,3.0,6734,1,2,4,1,23.0,2,1.8501683501683501,0.0,1
2.0,1.1547005383792517,4.0,1.0986122886681098,2,1.9259259259259258,0.75982042648709314,5.0,15020,1,2,3,-1,-2.0,1,1.2401795735129069,1.0,1
30.0,30.0,5.0,0.0,1,0.91557536918361648,0.21885521885521886,1.0,17534,0,3,1,1,30.0,0,2.7811447811447811,0.0,1
17.0,9.8149545762236379,5.0,1.0986122886681098,1,0.91557536918361648,0.21885521885521886,5.0,3941,1,3,3,1,17.0,1,2.7811447811447811,0.0,1
22.0,12.701705922171767,5.0,1.0986122886681098,1,2.8316700017730945,0.87934904601571273,4.0,13624,2,3,3,-1,-22.0,0,2.1206509539842875,1.0,1
30.0,30.0,5.0,0.0,2,1.076086956521739,0.57856341189674521,1.0,1800,0,3,1,-1,-30.0,0,2.4214365881032549,0.0,1
7.0,4.0414518843273806,4.0,1.0986122886681098,2,1.9444444444444444,0.78619528619528622,4.0,6300,2,2,3,-1,-7.0,0,1.2138047138047137,1.0,1
45.0,45.0,3,0.0,2,0.50519273435805323,0.060044893378226709,1.0,1520,0,1,1,1,45.0,0,0.93995510662177328,0.0,1
30.0,30.0,3.0,0.0,1,1.3597736968595839,0.64478114478114479,1.0,10024,0,1,1,-1,-30.0,0,0.35521885521885521,1.0,1
30.0,30.0,5.0,0.0,2,1.8012422360248446,0.72615039281705951,1.0,15548,0,3,1,1,30.0,0,2.2738496071829406,0.0,1
22.0,12.701705922171767,3,1.0986122886681098,1,0.63245288226027163,0.092031425364758696,4.0,5027,2,1,3,-1,-22.0,0,0.90796857463524128,1.0,1
36.0,20.784609690826528,3,1.0986122886681098,2,1.3509862199405567,0.64253647586980922,4.0,2327,2,1,3,-1,-36.0,0,0.35746352413019078,1.0,1
9.0,3.4016802570830449,5.0,1.9459101490553132,2,3.885093167701863,0.93827160493827155,4.0,403,2,3,7,-1,-9.0,4,2.0617283950617287,0.0,1
11.0,4.1576092031014991,5.0,1.9459101490553132,2,3.885093167701863,0.93827160493827155,4.0,403,2,3,7,-1,-11.0,4,2.0617283950617287,0.0,1
32.0,22.627416997969519,4.0,0.69314718055994529,2,1.9259259259259258,0.75982042648709314,2.0,1024,0,2,2,1,32.0,1,1.2401795735129069,1.0,1
50.0,35.35533905932737,4,0.69314718055994529,1,1.3597736968595839,0.64478114478114479,2.0,3134,0,1,2,1,50.0,1,0.35521885521885521,0.0,1
64.0,64.0,3.0,0.0,2,0.49472734814724606,0.044332210998877665,1.0,11948,0,1,1,1,64.0,0,0.95566778900112237,0.0,1
19.0,13.435028842544401,4.0,0.69314718055994529,2,1.9259259259259258,0.75982042648709314,2.0,1024,0,2,2,-1,-19.0,1,1.2401795735129069,1.0,1
30.0,30.0,4.0,0.0,1,0.5776041666666667,0.081930415263748599,1.0,13500,0,2,1,1,30.0,0,1.9180695847362514,1.0,1
33.0,19.05255888325765,5.0,1.0986122886681098,2,2.5496894409937885,0.86195286195286192,5.0,5834,1,3,3,1,33.0,1,2.138047138047138,0.0,1
8.0,4.6188021535170067,4.0,1.0986122886681098,2,2.7222222222222223,0.8737373737373737,5.0,2700,1,2,3,1,8.0,1,1.1262626262626263,1.0,1
17.0,9.8149545762236379,4,1.0986122886681098,1,1.4167366197884925,0.65712682379349041,4.0,17317,2,1,3,1,17.0,0,0.34287317620650959,1.0,1
27.0,27.0,4.0,0.0,2,1.9259259259259258,0.75982042648709314,1.0,16417,0,2,1,1,27.0,0,1.2401795735129069,0.0,1
30.0,30.0,5.0,0.0,3,1.0102193548387097,0.53367003367003363,1.0,13375,0,3,1,1,30.0,0,2.4663299663299663,0.0,1
22.0,22.0,5.0,0.0,1,0.91504344081663658,0.20370370370370369,1.0,10024,0,3,1,1,22.0,0,2.7962962962962963,1.0,1
22.0,22.0,5.0,0.0,2,0.96583850931677018,0.30695847362514028,1.0,12817,0,3,1,-1,-22.0,0,2.6930415263748597,1.0,1
